       2500
     
      12.960000       0.162660       0.005315
      12.980000       0.166489       0.005322
      13.000000       0.174353       0.005328
      13.020000       0.175337       0.005339
      13.040000       0.156889       0.005324
      13.059999       0.115404       0.005288
      13.080000       0.089065       0.005259
      13.099999       0.099452       0.005269
      13.120000       0.129487       0.005295
      13.139999       0.150458       0.005318
      13.160000       0.134282       0.005308
      13.179999       0.093051       0.005274
      13.200000       0.066695       0.005255
      13.219999       0.068691       0.005258
      13.240000       0.069214       0.005264
      13.259999       0.098066       0.005301
      13.280000       0.118948       0.005320
      13.299999       0.091707       0.005294
      13.320000       0.011347       0.005221
      13.340000      -0.081098       0.005132
      13.360000      -0.151658       0.005063
      13.380000      -0.190034       0.005022
      13.400000      -0.203441       0.005007
      13.420000      -0.204451       0.005008
      13.440000      -0.179407       0.005029
      13.460000      -0.144784       0.005070
      13.480000      -0.088871       0.005130
      13.500000      -0.042573       0.005186
      13.520000      -0.015751       0.005227
      13.540000      -0.021790       0.005232
      13.559999      -0.042245       0.005217
      13.580000      -0.064794       0.005201
      13.599999      -0.084225       0.005180
      13.620000      -0.084523       0.005173
      13.639999      -0.091130       0.005171
      13.660000      -0.112916       0.005158
      13.679999      -0.120801       0.005149
      13.700000      -0.135811       0.005141
      13.719999      -0.155021       0.005124
      13.740000      -0.182494       0.005095
      13.759999      -0.220282       0.005055
      13.780000      -0.242773       0.005028
      13.799999      -0.244686       0.005032
      13.820000      -0.220934       0.005066
      13.840000      -0.182604       0.005116
      13.860000      -0.133711       0.005175
      13.880000      -0.081447       0.005232
      13.900000      -0.047251       0.005274
      13.920000      -0.038387       0.005288
      13.940000      -0.037136       0.005299
      13.960000      -0.050203       0.005291
      13.980000      -0.068933       0.005272
      14.000000      -0.086970       0.005258
      14.020000      -0.110766       0.005238
      14.040000      -0.115819       0.005231
      14.059999      -0.094427       0.005258
      14.080000      -0.063964       0.005299
      14.099999      -0.040288       0.005333
      14.120000      -0.032401       0.005349
      14.139999      -0.031506       0.005360
      14.160000      -0.036807       0.005358
      14.179999      -0.033493       0.005365
      14.200000      -0.035030       0.005371
      14.219999      -0.033317       0.005375
      14.240000      -0.042710       0.005374
      14.259999      -0.049471       0.005374
      14.280000      -0.054469       0.005374
      14.299999      -0.072577       0.005365
      14.320000      -0.075999       0.005367
      14.340000      -0.084625       0.005368
      14.360000      -0.084147       0.005375
      14.380000      -0.066874       0.005395
      14.400000      -0.054804       0.005411
      14.420000      -0.048170       0.005423
      14.440000      -0.064446       0.005407
      14.460000      -0.085885       0.005386
      14.480000      -0.094983       0.005381
      14.500000      -0.095362       0.005390
      14.520000      -0.082414       0.005414
      14.540000      -0.077967       0.005424
      14.559999      -0.064796       0.005438
      14.580000      -0.041623       0.005465
      14.599999      -0.004989       0.005502
      14.620000       0.043067       0.005555
      14.639999       0.079456       0.005600
      14.660000       0.110651       0.005634
      14.679999       0.111658       0.005639
      14.700000       0.103194       0.005634
      14.719999       0.076963       0.005615
      14.740000       0.056260       0.005602
      14.759999       0.036678       0.005595
      14.780000       0.011961       0.005574
      14.799999      -0.010305       0.005552
      14.820000      -0.015170       0.005554
      14.839999       0.017454       0.005593
      14.860000       0.055494       0.005643
      14.880000       0.090890       0.005687
      14.900000       0.100015       0.005708
      14.920000       0.092321       0.005703
      14.940000       0.076069       0.005694
      14.960000       0.056533       0.005675
      14.980000       0.025964       0.005640
      15.000000      -0.011967       0.005604
      15.020000      -0.047148       0.005568
      15.040000      -0.070523       0.005557
      15.059999      -0.092439       0.005545
      15.080000      -0.089942       0.005550
      15.099999      -0.073948       0.005570
      15.120000      -0.045403       0.005611
      15.139999      -0.012469       0.005652
      15.160000       0.011915       0.005683
      15.179999       0.026920       0.005700
      15.200000       0.010887       0.005685
      15.219999      -0.014984       0.005660
      15.240000      -0.039605       0.005630
      15.259999      -0.058455       0.005617
      15.280000      -0.057514       0.005624
      15.299999      -0.040594       0.005652
      15.320000      -0.020409       0.005692
      15.339999       0.016247       0.005739
      15.360000       0.019204       0.005756
      15.380000       0.021628       0.005758
      15.400000       0.028284       0.005771
      15.420000       0.032317       0.005784
      15.440000       0.055962       0.005823
      15.460000       0.081818       0.005850
      15.480000       0.106833       0.005888
      15.500000       0.112180       0.005893
      15.520000       0.106095       0.005879
      15.540000       0.089064       0.005869
      15.559999       0.092510       0.005875
      15.580000       0.085725       0.005879
      15.599999       0.077266       0.005878
      15.620000       0.054203       0.005869
      15.639999       0.018394       0.005835
      15.660000      -0.008677       0.005805
      15.679999      -0.040357       0.005774
      15.700000      -0.050968       0.005769
      15.719999      -0.035778       0.005788
      15.740000      -0.024488       0.005817
      15.759999       0.006398       0.005852
      15.780000       0.038272       0.005898
      15.799999       0.079193       0.005946
      15.820000       0.103847       0.005974
      15.839999       0.129264       0.006008
      15.860000       0.120722       0.006007
      15.880000       0.101884       0.005993
      15.900000       0.062518       0.005963
      15.920000       0.019516       0.005925
      15.940000      -0.015104       0.005889
      15.960000      -0.049407       0.005854
      15.980000      -0.065346       0.005840
